course_name,course_subject,course_number,course_desc,course_link
Administering Educational Technology Groups (3 credits),ETEC,571,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/etec-dip.html
Project Management (3 credits),ETEC,572,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/etec-dip.html
Consulting Skills for Educational Technologists (3 credits),ETEC,573,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/etec-dip.html
Philosophical Issues in Educational Research,ETEC,507,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/etec-dip.html
Educational Cybernetics,ETEC,521,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/etec-dip.html
Principles of Educational Message Design,ETEC,535,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/etec-dip.html
Evaluation in Education and Training,ETEC,536,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/etec-dip.html
Educational Gaming and Modelling,ETEC,537,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/etec-dip.html
Research Methods I,ETEC,540,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/etec-dip.html
Research Methods II,ETEC,541,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/etec-dip.html
Knowledge Management,ETEC,552,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/etec-dip.html
Introduction to Educational Computing,ETEC,560,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/etec-dip.html
Social Technologies and the Sociocultural Aspects of Learning,ETEC,562,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/etec-dip.html
Introduction to Digital Media in Education,ETEC,565,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/etec-dip.html
Comtemporary Use of Simulation in Training and Education,ETEC,566,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/etec-dip.html
Designing and Developing Interactive Instruction,ETEC,569,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/etec-dip.html
Human Resources Development,ETEC,576,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/etec-dip.html
Global Perspectives in E-Learning,ETEC,580,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/etec-dip.html
Fundamentals of Distance Education,ETEC,581,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/etec-dip.html
Field Experience,ETEC,590,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/etec-dip.html
Special Issues in Educational Technology,ETEC,593,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/etec-dip.html
Pro-Seminar I: Theory (3 credits),ENGL,800,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/etec-dip.html
Pro-Seminar II: Methodology (3 credits),ENGL,801,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-phd.html
Professional Development Workshops (1 credit),ENGL,802,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-phd.html
Thesis Proposal (6 credits),ENGL,890,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-phd.html
The Major Field Examination I (6 credits),ENGL,891,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-phd.html
The Sub-Field Examination II (6 credits),ENGL,892,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-phd.html
Thesis Research (53 credits),ENGL,895,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-phd.html
Independent Study in English Literature,ENGL,,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-phd.html
Special Topics in English Literature,ENGL,,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-phd.html
Studies in Early English Literature and Medieval Literature,ENGL,,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-phd.html
Studies in Renaissance Literature,ENGL,,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-phd.html
Studies in Restoration and Eighteenth Century Literature,ENGL,,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-phd.html
Studies in Nineteenth Century Literature,ENGL,,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-phd.html
Studies in Twentieth Century Literature,ENGL,,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-phd.html
Studies in Poetry,ENGL,,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-phd.html
Studies in Drama,ENGL,,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-phd.html
Studies in Fiction,ENGL,,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-phd.html
Studies in the History of Ideas,ENGL,,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-phd.html
Studies in Shakespeare,ENGL,,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-phd.html
Studies in American Literature,ENGL,,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-phd.html
Studies in Canadian Literature,ENGL,,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-phd.html
Studies in Post-Colonial Literature,ENGL,,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-phd.html
Studies in Literary Criticism,ENGL,,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-phd.html
Studies in Selected Areas,ENGL,,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-phd.html
Special Topics in English Literature,ENGL,,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-phd.html
Studies in Early English Literature and Medieval Literature,ENGL,,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-ma.html
Studies in Renaissance Literature,ENGL,,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-ma.html
Studies in Restoration and Eighteenth Century Literature,ENGL,,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-ma.html
Studies in Nineteenth Century Literature,ENGL,,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-ma.html
Studies in Twentieth Century Literature,ENGL,,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-ma.html
Studies in Poetry,ENGL,,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-ma.html
Studies in Drama,ENGL,,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-ma.html
Studies in Fiction,ENGL,,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-ma.html
Studies in the History of Ideas,ENGL,,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-ma.html
Studies in Shakespeare,ENGL,,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-ma.html
Studies in American Literature,ENGL,,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-ma.html
Studies in Canadian Literature,ENGL,,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-ma.html
Studies in Post-Colonial Literature,ENGL,,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-ma.html
Studies in Literary Criticism,ENGL,,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-ma.html
"Seminars in Creative Writing: Prose Fiction, Poetry and Drama",ENGL,,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-ma.html
Studies in Selected Areas,ENGL,,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-ma.html
Studies in Selected Areas,ENGL,,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-ma.html
Selected Area I,ENGL,678,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-ma.html
Selected Area II,ENGL,679,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-ma.html
Selected Area III,ENGL,685,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-ma.html
Selected Area IV,ENGL,687,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-ma.html
Selected Area V,ENGL,688,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-ma.html
Selected Area VI,ENGL,689,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-ma.html
Thesis (24 credits),ENGL,690,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-ma.html
Creative Writing Thesis (21 credits),ENGL,692,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-ma.html
Bibliography (6 credits),ENGL,693,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-ma.html
Research Essay (18 credits),ENGL,694,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-ma.html
Methodologie (3 credits),FLIT,600,"Dans ce sÌ©minaire, lÛªÌ©tudiante ou lÛªÌ©tudiant apprend  formuler des problÌ©matiques et  discuter dÛªhypothÌ¬ses de recherche.Les Ì©tudiants se familiarisent Ì©galementavec les outils de recherche bibliographique imprimÌ©s et informatiques, les rÌ¬gles de prÌ©sentation de la bibliographie et les principaux types de productions Ì©crites liÌ©es  la critique littÌ©raire.",https://www.concordia.ca/academics/graduate/calendar/current/fasc/engl-ma.html
Theories litteraires (3 credits),FLIT,601,"Ce sÌ©minaire permet  lÛªÌ©tudiante ou  lÛªÌ©tudiant dÛªapprofondirsaconnaissancede diversesthÌ©ories littÌ©raires, en tenant compte des approches les plus classiques comme des plus rÌ©centes. LesÌ©minaire vise Ì©galement  explorer le passage de la thÌ©orie  la pratique dans lÛªanalysedes textes.",https://www.concordia.ca/academics/graduate/calendar/current/fasc/flit-ma.html
Litterature et discours (3 credits),FLIT,605,Ce sÌ©minaire sÛªintÌ©resse  lÛªinteraction dynamique de la littÌ©rature avec les diverses formes de discours en circulation dans lÛªespace social.,https://www.concordia.ca/academics/graduate/calendar/current/fasc/flit-ma.html
Litterature et technologies (3 credits),FLIT,614,"Dans ce sÌ©minaire, on rÌ©flÌ©chit lÛªimpact des technologies sur la littÌ©rature.On y Ì©tudie les formes littÌ©raires et artistiques nÌ©es de l'Ì©volution rÌ©cente des dispositifs de lecture et dÛªÌ©criture, ainsi que les modes de diffusion inÌ©dits qui en dÌ©coulent.",https://www.concordia.ca/academics/graduate/calendar/current/fasc/flit-ma.html
Textes et images (3 credits),FLIT,617,"Ce sÌ©minaireest, pour lÛªÌ©tudiante ou lÛªÌ©tudiant, lÛªoccasion dÛªÌ©tudierles rapports entretenus entretexte et lÛªimageentendus dans leur sens large.Dans ce sÌ©minaire seront abordÌ©s des textes qui incorporent le visuel ou qui en dÌ©pendent, comme les textes littÌ©raires illustrÌ©s et les bandes-dessinÌ©es.",https://www.concordia.ca/academics/graduate/calendar/current/fasc/flit-ma.html
Litterature et societe (3 credits),FLIT,619,"Ce sÌ©minaire est, pour lÛªÌ©tudiante ou lÛªÌ©tudiant, lÛªoccasion de rÌ©flÌ©chir la sociologie littÌ©raire, auxrapportsentre lÛªuvre et son publicou encore auxdivers contextes de production, de diffusion, de rÌ©ception ou de conservation du texte littÌ©raire.",https://www.concordia.ca/academics/graduate/calendar/current/fasc/flit-ma.html
Tutorat en litterature (3 credits),FLIT,620,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/flit-ma.html
Tutorat en litterature (3 credits),FLIT,621,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/flit-ma.html
"Seminaire avance en litterature, langue et traduction (3 credits)",FLIT,622,"Co-listÌ©: FTRA 622.Le sÌ©minaire avancÌ© de littÌ©rature, langue, et traduction vise  parfaire les connaissances de lÛªÌ©tudiante et de lÛªÌ©tudiant dans un domaine littÌ©raire, traductologique ou linguistique spÌ©cifique envisagÌ© sous un angle thÌ©orique, historique ou social. Pour animer ce sÌ©minaire, il sera fait appel aux professeurs du dÌ©partement en fonction de leur spÌ©cialitÌ©. Le sujet particulier du sÌ©minaire sera annoncÌ© chaque fois que le sÌ©minaire sera donnÌ©.N.B.: Les Ì©tudiantes et Ì©tudiants qui ont suivi FLIT 616 ou FTRA 616 ou FTRA 622 ne peuvent obtenir de crÌ©dits pour ce cours.",https://www.concordia.ca/academics/graduate/calendar/current/fasc/flit-ma.html
Seminaire avance en litteratures francophones (3 credits),FLIT,,Ce sÌ©minaire avancÌ© vise  parfaire les connaissances de lÛªÌ©tudiante et de lÛªÌ©tudiant par une analyse en profondeur dÛªune thÌ©matique et dÛªun corpus particulierdeslittÌ©raturesfrancophones.,https://www.concordia.ca/academics/graduate/calendar/current/fasc/flit-ma.html
Seminaire avance en litterature quebecoise (3 credits),FLIT,,Ce sÌ©minaire avancÌ© vise  parfaire les connaissances de lÛªÌ©tudiante et de lÛªÌ©tudiant par une analyse en profondeur dÛªune thÌ©matique et dÛªun corpus particulier de la littÌ©rature quÌ©bÌ©coise.,https://www.concordia.ca/academics/graduate/calendar/current/fasc/flit-ma.html
Seminaire avance en ecritures contemporaines (3 credits),FLIT,,Ce sÌ©minaire avancÌ© vise  parfaire les connaissances de lÛªÌ©tudiante et de lÛªÌ©tudiant par une analyse en profondeur dÛªune thÌ©matique et dÛªun corpus particulier des Ì©critures contemporaines.,https://www.concordia.ca/academics/graduate/calendar/current/fasc/flit-ma.html
Seminaire avance en litterature francaise (3 credits),FLIT,,Ce sÌ©minaire avancÌ© vise  parfaire les connaissances de l'Ì©tudiante et de l'Ì©tudiant par une analyse en profondeur d'une thÌ©matique et d'un corpus particulier de la littÌ©rature franÌ¤aise.,https://www.concordia.ca/academics/graduate/calendar/current/fasc/flit-ma.html
Presentation du memoire (OPTION A) (6 credits),FLIT,690,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/flit-ma.html
Presentation du memoire incluant une realisation mediatique (OPTION B) (6 credits),FLIT,691,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/flit-ma.html
Memoire (OPTION A) (24 credits),FLIT,692,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/flit-ma.html
Memoire incluant une realisation mediatique (OPTION B) (24 credits),FLIT,693,No Description,https://www.concordia.ca/academics/graduate/calendar/current/fasc/flit-ma.html
Methodologie generale de la recherche en traduction (3 credits),FTRA,600,FTRA 601 Courants contemporains en traductologie(3 crÌ©dits)FTRA 602 Histoire gÌ©nÌ©rale de la traduction(3 crÌ©dits),https://www.concordia.ca/academics/graduate/calendar/current/fasc/flit-ma.html
Courants contemporains en traductologie (3 credits),FTRA,601,"FTRA 601 Courants contemporains en traductologie(3 crÌ©dits)FTRA 602 Histoire gÌ©nÌ©rale de la traduction(3 crÌ©dits) Co-listÌ©: FTRA 500.Ce sÌ©minaire examine les principales mÌ©thodes et approches appliquÌ©es  lÛªÌ©tude de la traduction.Il trace lÛªÌ©mergence de la discipline autonome de la traductologie ainsi que ses liens actuels avec dÛªautressciences humaines et sociales.  lÛªissue du sÌ©minaire, lÛªÌ©tudiante ou lÛªÌ©tudiantaune vue dÛªensemble de la thÌ©orisation en traduction, ce qui lui permet de se spÌ©cialiser en connaissance de cause dansun domaine spÌ©cifique, en Ì©laborantune problÌ©matique particuliÌ¬re cohÌ©rente avec les visÌ©es du programmeet en empruntant les outils de recherche pertinents.N.B.: Les Ì©tudiantes et Ì©tudiants qui ont suivi FTRA 500 ne peuvent obtenir de crÌ©dits pour ce cours.",https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-ma.html
Histoire generale de la traduction (3 credits),FTRA,602,FTRA 601 Courants contemporains en traductologie(3 crÌ©dits)FTRA 602 Histoire gÌ©nÌ©rale de la traduction(3 crÌ©dits) Co-listÌ©: FTRA 539.Ce sÌ©minaireaborde les tendances qui marquent lÛªactualitÌ© de la recherche en traductologie. Sont explorÌ©es les nouvelles pratiquesde la traductionet lÛªÌ©volution des cadres conceptuels qui permettent de penserle transfertlinguistique etculturel.N.B.: Les Ì©tudiantes et Ì©tudiants qui ont suivi FTRA 539 ne peuvent obtenir de crÌ©dits pour ce cours.,https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-ma.html
Contextes socio-politiques de la traduction (3 credits),FTRA,603,"FTRA 610 Lecture critique de traductions(3 crÌ©dits)FTRA 612 Traduction avancÌ©e en sciences humaines et sociales (F)(3 crÌ©dits)FTRA 613 Advanced translation in social sciences and the humanities (A)(3 crÌ©dits)FTRA 614 Traduction littÌ©raire avancÌ©e (F)(3 crÌ©dits)FTRA 615 Advanced literary translation (A)(3 crÌ©dits)FTRA 622 LittÌ©rature, langue, traduction(3 crÌ©dits)FTRA 680 Tutorat en littÌ©rature (F)(3 crÌ©dits)FTRA 681 Tutorial in literature (A)(3 crÌ©dits)FTRA 682 Tutorat en traduction (F)(3 crÌ©dits)FTRA 683 Tutorial in translation (A)(3 crÌ©dits)FTRA 684 Tutorat en linguistique (F)(3 crÌ©dits)FTRA 685 Tutorial in linguistics (A)(3 crÌ©dits)FTRA 698 tude dÛªun sujet particulier / Special Topics(3 crÌ©dits) Ce sÌ©minaire est une introduction  lÛªhistoire gÌ©nÌ©rale de la traduction, notamment (mais non exclusivement) en Occident,ainsi quÛª lÛªÌ©volution des approches historiographiques.Une vue en coupe est prÌ©sentÌ©e  travers des thÌ©matiques permettant de dÌ©gager le rÌ«le historique jouÌ© par les traducteurs comme acteurs sociaux proches des pouvoirs en place ou critiques de ces pouvoirs. LÛªaccentestmis sur la crÌ©ativitÌ© des traducteurs  certaines Ì©poques clÌ©s de contacts entre des cultures. Le sÌ©minairepeutabordercertains domaines prÌ©cis de la traduction et des travaux menÌ©s  despÌ©riodeshistoriquesetdans desairesgÌ©ographiques donnÌ©es.",https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-ma.html
Lecture critique de traductions (3 credits),FTRA,610,"FTRA 610 Lecture critique de traductions(3 crÌ©dits)FTRA 612 Traduction avancÌ©e en sciences humaines et sociales (F)(3 crÌ©dits)FTRA 613 Advanced translation in social sciences and the humanities (A)(3 crÌ©dits)FTRA 614 Traduction littÌ©raire avancÌ©e (F)(3 crÌ©dits)FTRA 615 Advanced literary translation (A)(3 crÌ©dits)FTRA 622 LittÌ©rature, langue, traduction(3 crÌ©dits)FTRA 680 Tutorat en littÌ©rature (F)(3 crÌ©dits)FTRA 681 Tutorial in literature (A)(3 crÌ©dits)FTRA 682 Tutorat en traduction (F)(3 crÌ©dits)FTRA 683 Tutorial in translation (A)(3 crÌ©dits)FTRA 684 Tutorat en linguistique (F)(3 crÌ©dits)FTRA 685 Tutorial in linguistics (A)(3 crÌ©dits)FTRA 698 tude dÛªun sujet particulier / Special Topics(3 crÌ©dits) Co-listÌ©: FTRA 553.Ce sÌ©minaireexamine lessituations sociales et politiquesquiinfluent sur letravail pratiquedestraducteurset la rÌ©ceptiondestraductions. SontÌ©tudiÌ©s, par exemple,le cas des tats bilingues ou multilingues, l'Ì©volution des politiques linguistiques et leurs rÌ©percussions sur la traduction, les rapports entre leslanguesmajoritaireset minoritaires,les effets de la migration sur les sociÌ©tÌ©s de plus en plus hybrideset les marchÌ©s nouveaux de la traduction.N.B.: Les Ì©tudiantes et Ì©tudiants qui ont suivi FTRA 553 ou FTRA 550 ne peuvent obtenir de crÌ©dits pour ce cours.",https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-ma.html
"Litterature, langue, traduction (3 credits)",FTRA,622,"FTRA 610 Lecture critique de traductions(3 crÌ©dits)FTRA 612 Traduction avancÌ©e en sciences humaines et sociales (F)(3 crÌ©dits)FTRA 613 Advanced translation in social sciences and the humanities (A)(3 crÌ©dits)FTRA 614 Traduction littÌ©raire avancÌ©e (F)(3 crÌ©dits)FTRA 615 Advanced literary translation (A)(3 crÌ©dits)FTRA 622 LittÌ©rature, langue, traduction(3 crÌ©dits)FTRA 680 Tutorat en littÌ©rature (F)(3 crÌ©dits)FTRA 681 Tutorial in literature (A)(3 crÌ©dits)FTRA 682 Tutorat en traduction (F)(3 crÌ©dits)FTRA 683 Tutorial in translation (A)(3 crÌ©dits)FTRA 684 Tutorat en linguistique (F)(3 crÌ©dits)FTRA 685 Tutorial in linguistics (A)(3 crÌ©dits)FTRA 698 tude dÛªun sujet particulier / Special Topics(3 crÌ©dits) Co-listÌ©: FTRA 540.Ce sÌ©minaire propose une Ì©tude critique des traductions de lÛªanglais au franÌ¤ais et du franÌ¤ais  lÛªanglais effectuÌ©es  travers lÛªhistoire, en tenant compte de la diversitÌ© des visÌ©es esthÌ©tiques,des diffÌ©rentes stratÌ©gies de traduction, ainsi quedes contraintessocio-politiques ouinstitutionnelles. LÛªaccent est mis sur lÛªÌ©tude des grandes traductionsdans les cultures dÛªexpression anglaise et franÌ¤aise.N.B.: Les Ì©tudiantes et Ì©tudiants qui ont suivi FTRA 540 ne peuvent obtenir de crÌ©dits pour ce cours.",https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-ma.html
Informatique et traduction (3 credits),FTRA,636,"Co-listÌ©: FTRA 536. Ce cours porte sur la langue de lÛªinformatique, la thÌ©orie et les concepts fondamentaux qui sÛªy rapportent. Il comporte des exercices de traduction et une initiation aux outils informatisÌ©s pour les traducteurs : Internet, bases de donnÌ©es, systÌ¬mes de traduction assistÌ©e,utilitaires. (F/A)N.B.:Les Ì©tudiantes et Ì©tudiants qui ont suivi FTRA 536 ne peuvent obtenir de crÌ©dits pour ce cours. Co-listÌ©: FLIT 622. Le sÌ©minaire avancÌ© de littÌ©rature, langue et traduction vise  parfaire les connaissances de lÛªÌ©tudiante et de lÛªÌ©tudiant dans un domaine littÌ©raire, traductologique ou linguistique spÌ©cifique envisagÌ© sous un angle thÌ©orique, historique ou social. Pour animer ce sÌ©minaire, il sera fait appel aux professeurs du dÌ©partement en fonction de leur spÌ©cialitÌ©. Le sujet particulier du sÌ©minaire sera annoncÌ© chaque fois que le sÌ©minaire sera donnÌ©.N.B.: Les Ì©tudiantes et Ì©tudiants qui ont suivi FTRA 616, FLIT 616 ou FLIT 622 ne peuvent obtenir de crÌ©dits pour ce cours.",https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-ma.html
Initiation au sous-titrage (3 credits),FTRA,638,"Co-listÌ©: FTRA 538. Cecours a pour but dÛªinitier les Ì©tudiantes et Ì©tudiants  la traduction audiovisuelle, en particulier au sous-titrage. Il comporte un volet thÌ©orique, avec lectures et analyses, ainsi quÛªun volet pratique o? sont traitÌ©s les principes et les conventions du sous-titrage, les aspects techniques et les genres cinÌ©matographiques. Sont aussi abordÌ©es la traduction de la voix hors-champ et les techniques dÛªaccessibilitÌ© tels le sous-titrage pour malentendants et lÛªaudiodescription.",https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-ma.html
Traduction assistee par ordinateur (TAO) et post edition (3 credits),FTRA,652,"Co-listÌ© :FTRA 552.PrÌ©alable :FTRA 536 pour le diplÌ«me en traduction. Cecours permet dÛªanalyser les aspects morphologiques, lexicaux, syntaxiques et sÌ©mantiques des systÌ¬mes de traduction automatisÌ©e. LÛªÌ©tudiante et lÛªÌ©tudiant apprennent  appliquer les concepts analysÌ©s  un systÌ¬me commercialisÌ©. Ils font des exercices simples de programmation portant sur des problÌ¬mes linguistiques; ilsutilisentdes outils de gestion et de traductionpour lematÌ©riel  localiser  lÛªaide de logiciels de localisation, de logiciels de terminologie et de mÌ©moires de traduction.Ils Ì©valuent et apprennent  rÌ©viser les sorties d'un systÌ¬me de traduction automatique, tout en mettant l'accent sur le contrÌ«le de la qualitÌ©.N.B.:Les Ì©tudiantes et Ì©tudiants qui ont suivi FTRA 552 ne peuvent obtenir de crÌ©dits pour ce cours.",https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-ma.html
Gestion de projets (3 credits),FTRA,655,"Co-listÌ© :FTRA 555. Ce cours traite de la gestion des projets de traduction/localisation multilingues, depuis la crÌ©ation de lÛªoffre de services, jusquÛªau contrÌ«le de la qualitÌ© et de la livraison, en passant par la rÌ©solution de problÌ¬mes et la gestion en situation de crise. Il comprend une partie thÌ©orique et des mises en situation. Les Ì©tudiantes et Ì©tudiants se familiarisent avec lÛªÌ©valuation des ressources (humaines et matÌ©rielles) nÌ©cessaires pour exÌ©cuter le travail, lÛªÌ©laboration dÛªÌ©chÌ©anciers et le suivi du budget. Ils apprennent  gÌ©rer les ressources affectÌ©es aux projets afin de pouvoir respecter le mandat qui leur est confiÌ©.N.B.:Les Ì©tudiantes et Ì©tudiants qui ont suivi FTRA 555 ne peuvent obtenir de crÌ©dits pour ce cours.",https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-ma.html
Pratique de la localisation (3 credits),FTRA,658,"Co-listÌ© :FTRA 558. LÛªÌ©tudiante et lÛªÌ©tudiant apprennent dans ce cours les stratÌ©gies de localisation et les processus de localisation; la localisation de logiciels et de localisation de sites Web; les acteurs dans les projets de localisation; la situation et le travail du traducteur dans les projets de localisation; les types de fichiers  localiser : ressources, code source, fichiers dÛªaide, guides imprimÌ©s, matÌ©riel marketing; les types de logiciels localisÌ©s : logiciels systÌ¬me, logiciels de gestion, logiciels client, logiciels multimÌ©dia, logiciels Web.N.B.:Les Ì©tudiantes et Ì©tudiants qui ont suivi FTRA 558 ne peuvent obtenir de crÌ©dits pour ce cours.",https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-ma.html
"Web, technologies, traduction : theories et critiques (3 credits)",FTRA,668,"Co-listÌ© : FTRA 568. Ce sÌ©minaire examine de faÌ¤on critique lespratiques contemporaines issuesde la mondialisation et du monde numÌ©rique affectant lestechnologies,leWeb multilingue et la traduction.Entre autres aspects, sont examinÌ©s les enjeux culturels, sociaux, techniques et idÌ©ologiques. LesÌ©minaire metl'accent sur la traduction et la communication mondiale.N.B.:Les Ì©tudiantes et Ì©tudiants qui ont suivi FTRA 568 ne peuvent obtenir de crÌ©dits pour ce cours.",https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-ma.html
Terminologie et mondialisation (3 credits),FTRA,611,"Co-listÌ©: FTRA 534.PrÌ©alable :FTRA 533. Le cours porte sur certains points fins en terminologie et en terminographie modernes : synonymie, marques sociolinguistiques, nÌ©onymie, normalisation et internationalisation. Il traite spÌ©cifiquement du rÌ«le de la terminologie dans la gestion de lÛªinformation unilingue et multilingue dans les entreprises et dans les organismes nationaux et internationaux. LÛªaspect pratique prend, entre autres, la forme de rÌ©daction de rapports de recherche et lÛªutilisation dÛªoutils terminotiques. (F/A)N.B.:Les Ì©tudiantes et Ì©tudiants qui ont suivi FTRA 534 ne peuvent obtenir de crÌ©dits pour ce cours.",https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-ma.html
Traduction avancee en sciences humaines et sociales (F) (3 credits),FTRA,612,"FTRA 610 Lecture critique de traductions(3 crÌ©dits)FTRA 612 Traduction avancÌ©e en sciences humaines et sociales (F)(3 crÌ©dits)FTRA 613 Advanced translation in social sciences and the humanities (A)(3 crÌ©dits)FTRA 614 Traduction littÌ©raire avancÌ©e (F)(3 crÌ©dits)FTRA 615 Advanced literary translation (A)(3 crÌ©dits)FTRA 622 LittÌ©rature, langue, traduction(3 crÌ©dits)FTRA 680 Tutorat en littÌ©rature (F)(3 crÌ©dits)FTRA 681 Tutorial in literature (A)(3 crÌ©dits)FTRA 682 Tutorat en traduction (F)(3 crÌ©dits)FTRA 683 Tutorial in translation (A)(3 crÌ©dits)FTRA 684 Tutorat en linguistique (F)(3 crÌ©dits)FTRA 685 Tutorial in linguistics (A)(3 crÌ©dits)FTRA 698 tude dÛªun sujet particulier / Special Topics(3 crÌ©dits)",https://www.concordia.ca/academics/graduate/calendar/current/fasc/ftra-ma.html
